,date,home_team,away_team,home_shots,away_shots,odds_h,odds_d,odds_a,league,season,prob_h,prob_d,prob_a,home_adj_shots,home_adj_shots_conc,away_adj_shots,away_adj_shots_conc
1297,2022-12-30,Liverpool,Leicester,21.0,7.0,1.33,6.55,10.75,premier_league,2223,0.7537076583013547,0.15304292909019873,0.09324941260844667,16.016869580055506,11.8,11.032141363272189,15.6
1298,2022-12-31,Wolves,Man United,10.0,16.0,4.31,3.76,1.98,premier_league,2223,0.23131847303956599,0.2651549518086514,0.5035265751517825,12.735272517807305,12.4,14.69046186792813,9.4
1299,2022-12-31,Bournemouth,Crystal Palace,6.0,15.0,3.03,3.4,2.66,premier_league,2223,0.3300031380218786,0.29409103182538004,0.37590583015274137,8.216975847715027,18.2,8.610223050843128,12.0
1300,2022-12-31,Fulham,Southampton,8.0,9.0,2.09,3.7,4.02,premier_league,2223,0.4796702871442946,0.2709488919274528,0.24938082092825267,17.78430495300578,11.4,15.986026152089982,10.6
1301,2022-12-31,Man City,Everton,16.0,2.0,1.17,10.0,25.0,premier_league,2223,0.8592541673827118,0.10053273758377727,0.04021309503351091,18.889219232389614,8.2,9.575047846675108,15.6
1302,2022-12-31,Newcastle,Leeds,16.0,8.0,1.51,4.9,7.3,premier_league,2223,0.6600605255388249,0.20340640684971947,0.13653306761145553,11.367793509825237,9.8,13.506029632329406,16.4
1303,2022-12-31,Brighton,Arsenal,9.0,14.0,3.6,3.72,2.17,premier_league,2223,0.275730622617535,0.2668360864040661,0.457433290978399,14.187084859327348,11.0,14.842910631422331,7.8
1304,2023-01-01,Tottenham,Aston Villa,6.0,13.0,1.73,4.22,5.25,premier_league,2223,0.5748856326596277,0.23567586362586632,0.18943850371450588,18.02375642466602,10.6,10.840673495828653,12.6
1305,2023-01-01,Nott'm Forest,Chelsea,12.0,7.0,5.5,4.0,1.74,premier_league,2223,0.18063846353490787,0.24837788736049832,0.5709836491045938,10.087398890162893,14.0,10.221067538304924,13.0
1306,2023-01-02,Brentford,Liverpool,10.0,16.0,5.8,4.75,1.6,premier_league,2223,0.17105559306774704,0.20886788206167006,0.620076524870583,10.186047965119847,18.8,16.37853079413803,11.2
1307,2023-01-03,Arsenal,Newcastle,17.0,8.0,1.85,3.99,4.75,premier_league,2223,0.5396267243711117,0.25020286718961326,0.21017040843927512,16.340701702034195,7.6,11.60509045648568,8.0
1308,2023-01-03,Everton,Brighton,10.0,19.0,3.68,3.55,2.18,premier_league,2223,0.26847849466095874,0.27831010150769814,0.45321140383134323,9.141639065597163,17.0,13.725465293968654,11.8
1309,2023-01-03,Leicester,Fulham,15.0,11.0,2.28,3.78,3.3,premier_league,2223,0.43590388728141904,0.2629261542332369,0.30116995848534406,11.783792323405057,15.6,16.87213032348358,10.4
1310,2023-01-03,Man United,Bournemouth,18.0,7.0,1.32,6.2,11.5,premier_league,2223,0.7531902307107242,0.16035662976421872,0.08645313952505704,14.341505114639983,10.2,7.971677063392519,17.2
1311,2023-01-04,Southampton,Nott'm Forest,8.0,11.0,2.12,3.6,4.2,premier_league,2223,0.4776345716451857,0.2812736921910538,0.2410917361637604,15.813195696976123,9.8,10.17247495862446,12.4
1312,2023-01-04,Leeds,West Ham,14.0,15.0,2.7,3.7,2.76,premier_league,2223,0.369277500542417,0.26947277066608805,0.3612497287914949,13.519018681741008,17.4,12.062996628558002,13.0
1313,2023-01-04,Aston Villa,Wolves,13.0,10.0,2.04,3.76,4.0,premier_league,2223,0.48719809267129677,0.26433088006634187,0.24847102726236134,11.036678132463893,11.4,10.815471463789013,14.6
1314,2023-01-04,Crystal Palace,Tottenham,19.0,14.0,3.5,3.64,2.23,premier_league,2223,0.2832022663996483,0.27230987153812336,0.44448786206222834,9.31834601500503,11.4,13.323376937150169,10.6
1315,2023-01-05,Chelsea,Man City,8.0,12.0,5.6,4.25,1.74,premier_league,2223,0.1806346027015804,0.23801265297149418,0.5813527443269254,10.782041065362986,12.8,18.446443642527875,7.0
1316,2023-01-12,Fulham,Chelsea,8.0,20.0,3.52,3.74,2.23,premier_league,2223,0.2841190137150566,0.26740613055534734,0.44847485572959606,15.222737496971376,11.6,8.4968330684992,11.4
1317,2023-01-13,Aston Villa,Leeds,11.0,16.0,2.0,3.75,4.2,premier_league,2223,0.49763033175355453,0.26540284360189575,0.23696682464454977,11.814913376220947,9.4,12.241674108481774,16.0
1318,2023-01-14,Man United,Man City,8.0,5.0,4.36,4.15,1.88,premier_league,2223,0.2288459733433452,0.2404261310305988,0.5307278956260559,13.68088036949715,9.0,17.777248371310147,6.6
1319,2023-01-14,Brighton,Liverpool,16.0,6.0,3.55,3.95,2.2,premier_league,2223,0.28470800229339016,0.25587681218773034,0.45941518551887955,12.529172790038976,10.8,14.05429551227552,10.4
1320,2023-01-14,Everton,Southampton,12.0,13.0,2.32,3.55,3.4,premier_league,2223,0.4281052706249557,0.27977583883095697,0.2921188905440874,9.23568465990667,16.0,13.77885857084261,9.6
1321,2023-01-14,Nott'm Forest,Leicester,15.0,6.0,2.8,3.55,2.75,premier_league,2223,0.3562631146793176,0.28099625946537726,0.3627406258553052,11.549102749399054,9.2,12.59098345366218,14.8
1322,2023-01-14,Wolves,West Ham,17.0,16.0,2.8,3.41,2.83,premier_league,2223,0.3558068452896694,0.29215811343433257,0.35203504127599794,10.776225082919602,14.8,11.213952587250597,12.6
1323,2023-01-14,Brentford,Bournemouth,12.0,7.0,1.71,4.35,5.55,premier_league,2223,0.5878163690150103,0.2310726416127972,0.18111098937219242,10.127400955033428,19.2,9.219557261223287,16.2
1324,2023-01-15,Chelsea,Crystal Palace,15.0,10.0,1.7,4.35,5.77,premier_league,2223,0.5933197016795301,0.23187206732303475,0.1748082309974352,12.022130625696146,10.2,11.934501024616889,11.4
1325,2023-01-15,Newcastle,Fulham,20.0,5.0,1.56,4.6,6.75,premier_league,2223,0.6368446960374107,0.21597341865616543,0.14718188530642382,10.13767044916971,10.8,15.325082419865543,12.4
1326,2023-01-15,Tottenham,Arsenal,17.0,14.0,3.38,3.85,2.24,premier_league,2223,0.2952595504002301,0.25921487801370846,0.44552557158606143,12.29269666265703,13.2,17.29790579074564,8.2
1327,2023-01-18,Crystal Palace,Man United,10.0,15.0,4.7,3.9,1.84,premier_league,2223,0.2101071616794519,0.2532060666393395,0.5366867716812086,11.276869115751904,13.4,14.492170152733825,8.8
1328,2023-01-19,Man City,Tottenham,16.0,9.0,1.4,5.75,9.2,premier_league,2223,0.7165109034267912,0.17445482866043613,0.1090342679127726,16.456284333655837,7.4,14.404071360500547,13.4
1329,2023-01-21,Liverpool,Chelsea,15.0,11.0,1.94,3.98,4.25,premier_league,2223,0.5144276972859873,0.2507511891293505,0.23482111358466237,12.914926030639247,10.8,13.56651797986222,10.2
1330,2023-01-21,Bournemouth,Nott'm Forest,16.0,20.0,2.86,3.35,2.88,premier_league,2223,0.35127321978606124,0.29989295778750297,0.3488338224264358,8.08218728047187,15.0,11.845483443690327,9.2
1331,2023-01-21,Leicester,Brighton,9.0,13.0,3.61,3.89,2.14,premier_league,2223,0.27663003565625116,0.2567183621385775,0.4666516022051713,10.896100671418118,15.4,11.898513418325367,10.4
1332,2023-01-21,Southampton,Aston Villa,8.0,16.0,2.96,3.5,2.58,premier_league,2223,0.33411280654757497,0.2825639735373777,0.38332321991504725,11.534003515926312,10.6,12.117821193542339,11.0
1333,2023-01-21,West Ham,Everton,11.0,5.0,1.85,3.93,5.25,premier_league,2223,0.5485105873908362,0.2582047294333453,0.1932846831758185,13.26912893853742,13.0,10.103011666110863,14.2
1334,2023-01-21,Crystal Palace,Newcastle,6.0,16.0,4.9,3.83,1.92,premier_league,2223,0.20697691437320917,0.2648007520701632,0.5282223335566276,12.209396622237021,14.6,12.718660137640295,8.6
1335,2023-01-22,Leeds,Brentford,9.0,6.0,2.44,3.9,2.99,premier_league,2223,0.4095516391197151,0.2562323075518218,0.33421605332846316,14.145109787421784,16.4,10.643007777945428,17.6
1336,2023-01-22,Man City,Wolves,13.0,10.0,1.22,8.0,17.5,premier_league,2223,0.8181871310852668,0.12477353749050318,0.057039331424230025,15.026453025897425,7.2,11.98062331524386,14.2
1337,2023-01-22,Arsenal,Man United,25.0,6.0,1.91,4.1,4.35,premier_league,2223,0.5249525379328613,0.2445510603540891,0.2304964017130495,17.227468510528748,10.6,14.334923014103726,8.0
1338,2023-01-23,Fulham,Tottenham,10.0,10.0,3.4,3.98,2.19,premier_league,2223,0.29353207023593836,0.2507560399000478,0.4557118898640139,13.001636788536192,13.6,14.951935507872388,14.2
1339,2023-02-03,Chelsea,Fulham,12.0,10.0,1.67,4.2,5.8,premier_league,2223,0.5932781295664882,0.23589868485143692,0.17082318558207502,14.320275353117006,11.4,8.056693949097511,14.8
1340,2023-02-04,Everton,Arsenal,12.0,15.0,8.93,5.0,1.45,premier_league,2223,0.11179903929928987,0.19967308418853172,0.6885278765121783,8.980332672260223,13.2,21.519479796987916,9.6
1341,2023-02-04,Aston Villa,Leicester,19.0,9.0,2.04,3.8,3.95,premier_league,2223,0.4870214146658014,0.26145360155743025,0.2515249837767683,13.413090193029777,11.2,10.909030279823588,14.4
1342,2023-02-04,Brentford,Southampton,14.0,14.0,1.94,3.76,4.36,premier_league,2223,0.5099669014259761,0.263121220416594,0.22691187815742972,8.189972937305475,13.6,11.0330800581734,10.8
1343,2023-02-04,Brighton,Bournemouth,20.0,12.0,1.38,5.5,10.0,premier_league,2223,0.7199895274250555,0.18065191779028664,0.09935855478465766,13.092250763957603,10.6,10.114389062783783,16.0
1344,2023-02-04,Man United,Crystal Palace,14.0,10.0,1.44,5.0,9.0,premier_league,2223,0.6906077348066298,0.1988950276243094,0.11049723756906077,13.237476066426765,11.4,13.113211136273756,13.2
1345,2023-02-04,Wolves,Liverpool,12.0,22.0,4.2,4.1,1.92,premier_league,2223,0.23742309084328628,0.243213897937025,0.5193630112196888,13.020407970730508,14.0,13.884444970575492,11.2
1346,2023-02-04,Newcastle,West Ham,8.0,10.0,1.65,4.1,6.5,premier_league,2223,0.6037607612143181,0.2429768917082012,0.15326234707748074,14.108878536195178,8.8,12.000368484396379,12.2
1347,2023-02-05,Nott'm Forest,Leeds,6.0,10.0,2.71,3.6,2.76,premier_league,2223,0.3656759263348496,0.2752727112131785,0.35905136245197194,13.47616893633733,10.8,12.676704204305796,14.8
1348,2023-02-05,Tottenham,Man City,12.0,15.0,4.65,4.4,1.79,premier_league,2223,0.21484199184386038,0.2270489231986252,0.5581090849575144,14.595042653330946,14.4,11.527260277243789,7.4
1349,2023-02-08,Man United,Leeds,24.0,8.0,1.48,5.1,7.0,premier_league,2223,0.6659453812863753,0.19325473809879126,0.14079988061483362,12.201252084851237,11.4,13.06185026186726,10.8
1350,2023-02-11,West Ham,Chelsea,10.0,12.0,3.51,3.41,2.33,premier_league,2223,0.2828243636247139,0.29111833323247677,0.4260573031428094,12.658695740090987,10.6,14.701654534535601,11.0
1351,2023-02-11,Arsenal,Brentford,23.0,9.0,1.49,4.9,8.0,premier_league,2223,0.6709915954879238,0.20403621985245027,0.1249721846596258,21.796585492149,10.4,9.816967193566862,13.2
1352,2023-02-11,Crystal Palace,Brighton,6.0,17.0,3.97,3.64,2.08,premier_league,2223,0.2500429331959471,0.27271166065601926,0.4772454061480337,13.316032605385953,14.8,14.324557909590478,10.2
1353,2023-02-11,Fulham,Nott'm Forest,16.0,10.0,1.98,3.7,4.5,premier_league,2223,0.5062944718117132,0.27093596059113295,0.22276956759715377,8.860618659072344,15.4,11.907590912125098,9.4
1354,2023-02-11,Leicester,Tottenham,15.0,11.0,3.52,3.84,2.18,premier_league,2223,0.28317817709460924,0.25957999567005846,0.45724182723533224,11.146772810048855,15.8,17.326679919710347,14.8
1355,2023-02-11,Southampton,Wolves,17.0,11.0,3.2,3.3,2.6,premier_league,2223,0.3124544792425346,0.3029861616897305,0.38455935906773486,10.164057626440348,12.2,14.244883928402416,16.0
1356,2023-02-11,Bournemouth,Newcastle,11.0,15.0,6.7,4.24,1.61,premier_league,2223,0.14833099384199525,0.2343909572503227,0.6172780489076821,11.199154627788571,17.0,13.424715903447431,9.2
1357,2023-02-12,Leeds,Man United,16.0,11.0,4.1,4.06,1.98,premier_league,2223,0.24506444571804847,0.2474788737546795,0.5074566805272721,12.698893989921357,12.4,15.055739075937165,11.6
1358,2023-02-12,Man City,Aston Villa,17.0,6.0,1.27,7.1,13.5,premier_league,2223,0.7855784676917024,0.14051896534767072,0.07390256696062682,11.927023937960566,9.4,14.05768887510195,9.8
1359,2023-02-13,Liverpool,Everton,15.0,6.0,1.58,4.62,6.52,premier_league,2223,0.6311845711555709,0.21585965853372338,0.15295577031070584,14.649844192215918,11.2,9.700716145666195,14.8
1360,2023-02-15,Arsenal,Man City,10.0,9.0,3.04,3.65,2.51,premier_league,2223,0.3285116484209998,0.27360970169858606,0.3978786498804141,22.492051095418816,10.4,13.42519347014474,9.0
1361,2023-02-18,Aston Villa,Arsenal,7.0,20.0,4.6,3.86,1.87,premier_league,2223,0.21497965821027992,0.2561933750692455,0.5288269667204746,12.599122776898545,12.0,20.00220413321796,10.6
1362,2023-02-18,Brentford,Crystal Palace,12.0,10.0,1.9,3.7,4.9,premier_league,2223,0.5259646069045547,0.27008993327531183,0.20394545982013343,10.144935286056548,13.8,10.301799517945502,15.4
1363,2023-02-18,Brighton,Fulham,21.0,5.0,1.7,4.2,5.6,premier_league,2223,0.5853658536585367,0.23693379790940766,0.17770034843205576,14.852162651138162,8.6,10.88189293528583,14.4
1364,2023-02-18,Chelsea,Southampton,17.0,8.0,1.41,5.0,10.0,premier_league,2223,0.7027406886858748,0.1981728742094167,0.09908643710470835,15.323264521150193,10.6,10.417468497515056,12.8
1365,2023-02-18,Everton,Leeds,15.0,8.0,2.55,3.4,3.09,premier_league,2223,0.3883129123468427,0.291234684260132,0.3204524033930255,10.323214498633956,14.6,13.442787240262533,11.6
1366,2023-02-18,Nott'm Forest,Man City,4.0,26.0,11.0,5.9,1.34,premier_league,2223,0.09030681013410094,0.16836862906357802,0.7413245608023211,11.612538795410643,11.2,14.173285175395922,9.4
1367,2023-02-18,Wolves,Bournemouth,15.0,5.0,1.72,3.95,6.1,premier_league,2223,0.5822720572243301,0.25354631352553103,0.164181629250139,14.356630009082384,16.2,12.881522208408182,17.0
1368,2023-02-18,Newcastle,Liverpool,14.0,13.0,2.7,3.65,2.83,premier_league,2223,0.37122423676124416,0.2746042299329752,0.3541715333057807,13.516300769700242,9.8,13.795881540024126,11.0
1369,2023-02-19,Man United,Leicester,26.0,19.0,1.66,4.5,5.5,premier_league,2223,0.5985489721886336,0.22079806529625148,0.18065296251511487,14.851963661170796,13.8,11.76046460400874,13.8
1370,2023-02-19,Tottenham,West Ham,16.0,6.0,1.88,3.86,4.75,premier_league,2223,0.5311136730993169,0.25867712575821655,0.2102092011424665,15.910227161647839,14.0,12.133611311664438,11.2
1371,2023-02-24,Fulham,Wolves,10.0,8.0,2.65,3.38,3.1,premier_league,2223,0.3789511754068716,0.29710669077757684,0.32394213381555154,11.132791412927372,14.6,13.9582527851771,14.6
1372,2023-02-25,Everton,Aston Villa,15.0,9.0,2.62,3.31,3.06,premier_league,2223,0.37767917070624213,0.29894846744723697,0.3233723618465211,11.448968582195885,12.4,11.963747292723271,14.0
1373,2023-02-25,Leeds,Southampton,14.0,8.0,2.05,3.72,4.2,premier_league,2223,0.4903954802259887,0.2702448210922787,0.23935969868173257,10.445859731491637,12.4,11.171515809786428,14.0
1374,2023-02-25,Leicester,Arsenal,1.0,10.0,5.0,4.3,1.74,premier_league,2223,0.19855633989703306,0.23087946499655004,0.5705641951064168,12.065173363655745,16.8,21.53892962440036,8.6
1375,2023-02-25,West Ham,Nott'm Forest,18.0,8.0,1.83,3.7,5.2,premier_league,2223,0.5415599403270752,0.2678526191347426,0.19058744053818225,11.076036143887398,11.6,9.289036310768457,14.8
1376,2023-02-25,Bournemouth,Man City,13.0,20.0,11.5,6.2,1.33,premier_league,2223,0.08694551934290022,0.16126991491021817,0.7517845657468816,11.820830278132068,16.4,17.439738526237697,8.4
1377,2023-02-25,Crystal Palace,Liverpool,6.0,12.0,5.0,4.1,1.79,premier_league,2223,0.19948897768354673,0.24327924107749602,0.5572317812389572,9.5930141326815,14.8,15.104798611685748,11.8
1378,2023-02-26,Tottenham,Chelsea,8.0,10.0,2.65,3.44,3.0,premier_league,2223,0.37683487913532465,0.29029431096180536,0.3328708099028701,14.389003369494294,12.4,13.879122097436,10.6
1379,2023-03-01,Arsenal,Everton,15.0,8.0,1.4,5.4,10.0,premier_league,2223,0.7146638433033351,0.18528321863419797,0.10005293806246691,15.704738456087714,7.6,11.070483657359482,11.6
1380,2023-03-01,Liverpool,Wolves,15.0,4.0,1.52,4.8,7.0,premier_league,2223,0.6519714374417882,0.20645762185656627,0.14157094070164541,15.676197891279259,9.8,12.349786079190695,13.4
1381,2023-03-04,Man City,Newcastle,11.0,5.0,1.52,4.8,7.0,premier_league,2223,0.6519714374417882,0.20645762185656627,0.14157094070164541,18.546789128988497,9.0,13.446436343580217,9.0
1382,2023-03-04,Arsenal,Bournemouth,31.0,4.0,1.24,7.3,15.0,premier_league,2223,0.7983842743817079,0.13561595893607092,0.06599976668222118,15.646356278446945,6.8,14.312007865293504,18.0
1383,2023-03-04,Aston Villa,Crystal Palace,8.0,3.0,2.12,3.5,4.1,premier_league,2223,0.4710787210294793,0.28533911102357035,0.2435821679469503,12.438723419841546,13.8,8.11255129879498,14.2
1384,2023-03-04,Brighton,West Ham,20.0,3.0,1.84,4.0,4.9,premier_league,2223,0.5448076495441405,0.25061151879030463,0.2045808316655548,15.34930924976312,7.6,11.041926666245084,9.8
1385,2023-03-04,Chelsea,Leeds,13.0,11.0,1.67,4.18,5.9,premier_league,2223,0.5943280733378962,0.23744686183595373,0.16822506482615024,13.064040734155236,10.2,11.62051405966579,12.8
1386,2023-03-04,Wolves,Tottenham,8.0,21.0,3.41,3.48,2.34,premier_league,2223,0.290938712512594,0.28508649703101885,0.4239747904563871,9.811996010976662,13.8,12.598385899221665,11.2
1387,2023-03-04,Southampton,Leicester,11.0,11.0,2.89,3.5,2.73,premier_league,2223,0.3467018871758401,0.2862767011251937,0.36702141169896624,10.799508230039207,14.4,10.119925855939877,15.8
1388,2023-03-05,Nott'm Forest,Everton,10.0,10.0,2.75,3.26,3.02,premier_league,2223,0.36308786215849415,0.3062857732932082,0.33062636454829764,8.880881988192456,17.2,12.885148192219223,12.4
1389,2023-03-05,Liverpool,Man United,18.0,8.0,2.5,3.92,2.97,premier_league,2223,0.403306151575826,0.2572105558519298,0.3394832925722441,14.849964158769628,8.4,16.351559101964476,15.6
1390,2023-03-06,Brentford,Fulham,14.0,9.0,2.05,3.83,3.92,premier_league,2223,0.4858597266763967,0.2600554672811,0.2540848060425034,9.943045332479546,12.6,11.249288258637918,12.2
1391,2023-03-11,Bournemouth,Liverpool,5.0,15.0,7.5,5.3,1.46,premier_league,2223,0.13241384030938771,0.18737807590951094,0.6802080837811013,12.131920466446328,20.2,13.41463961383172,7.6
1392,2023-03-11,Everton,Brentford,13.0,12.0,2.8,3.31,2.85,premier_league,2223,0.3535595824822443,0.29908363472818245,0.34735678278957327,11.66990784204921,11.4,10.857341588012549,13.0
1393,2023-03-11,Leeds,Brighton,12.0,14.0,4.1,3.86,2.02,premier_league,2223,0.24438649499141207,0.25958151022403875,0.49603199478454923,12.017181617588326,14.2,16.544484029709164,7.0
1394,2023-03-11,Leicester,Chelsea,17.0,12.0,3.98,3.78,2.08,premier_league,2223,0.2521195951925913,0.2654592563138925,0.4824211484935161,10.311910208724697,15.4,12.581654097366524,9.4
1395,2023-03-11,Tottenham,Nott'm Forest,15.0,9.0,1.48,4.8,8.0,premier_league,2223,0.6696428571428572,0.2064732142857143,0.12388392857142859,14.55249517895992,10.8,7.138288367272392,16.0
1396,2023-03-11,Crystal Palace,Man City,4.0,14.0,9.8,5.5,1.38,premier_league,2223,0.10118111285893298,0.18028634654864426,0.7185325405924228,7.425342305803035,12.6,18.494095377657967,7.6
1397,2023-03-12,Fulham,Arsenal,12.0,15.0,6.2,4.33,1.63,premier_league,2223,0.16037073476649572,0.2296301513977537,0.6099991138357507,11.690476963506658,13.0,15.629379579264361,5.8
1398,2023-03-12,Man United,Southampton,10.0,17.0,1.37,5.6,10.01,premier_league,2223,0.7238477461109454,0.17708418074499915,0.09906807314405547,17.40205632817419,14.2,10.786280508812311,13.4
1399,2023-03-12,West Ham,Aston Villa,17.0,12.0,2.29,3.56,3.5,premier_league,2223,0.43524735044048707,0.27997652598559425,0.2847761235739187,10.643860888794794,12.8,9.619878166763487,12.8
1400,2023-03-12,Newcastle,Wolves,19.0,7.0,1.72,3.97,5.8,premier_league,2223,0.5781011488712139,0.2504619587049088,0.17143689242387722,11.327944310085504,10.2,8.918982568636956,13.6
1401,2023-03-15,Brighton,Crystal Palace,11.0,11.0,1.49,4.7,8.0,premier_league,2223,0.6652159297984891,0.2108876032765423,0.1238964669249686,16.914255107686255,7.6,5.914770912350387,12.6
1402,2023-03-15,Southampton,Brentford,7.0,11.0,3.13,3.45,2.5,premier_league,2223,0.31653118520285517,0.2871717709231701,0.39629704387397474,11.183481356798097,12.6,12.654511790973615,13.8
