,date,home_team,away_team,home_shots,away_shots,odds_h,odds_d,odds_a,league,season,prob_h,prob_d,prob_a
2304,2019-08-31,Union Berlin,Dortmund,15.0,13.0,10.0,6.0,1.36,bundesliga,1920,0.09980430528375735,0.16634050880626222,0.7338551859099803
2305,2019-09-01,Werder Bremen,Augsburg,15.0,12.0,1.74,4.25,5.0,bundesliga,1920,0.5690186102557236,0.23296291337528452,0.19801847636899184
2306,2019-09-01,Ein Frankfurt,Fortuna Dusseldorf,15.0,14.0,1.73,4.25,5.05,bundesliga,1920,0.5715484068545864,0.23265382208433752,0.19579777106107615
2307,2019-09-13,Fortuna Dusseldorf,Wolfsburg,12.0,15.0,3.17,3.8,2.35,bundesliga,1920,0.314154544335192,0.26207102777435753,0.4237744278904505
2308,2019-09-14,Augsburg,Ein Frankfurt,9.0,23.0,3.65,3.85,2.2,bundesliga,1920,0.27722772277227725,0.26282628262826285,0.45994599459946
2309,2019-09-14,Dortmund,Leverkusen,11.0,22.0,1.89,4.2,4.3,bundesliga,1920,0.5292307692307693,0.23815384615384613,0.2326153846153846
2310,2019-09-14,FC Koln,M'gladbach,14.0,15.0,2.7,3.7,2.75,bundesliga,1920,0.36879304095686843,0.2691192461036607,0.3620877129394709
2311,2019-09-14,Mainz,Hertha,14.0,16.0,2.5,3.56,3.1,bundesliga,1920,0.39861301740952104,0.27992487177634906,0.32146211081412984
2312,2019-09-14,Union Berlin,Werder Bremen,12.0,16.0,2.9,3.6,2.6,bundesliga,1920,0.3423555230431602,0.2757863935625457,0.381858083394294
2313,2019-09-14,RB Leipzig,Bayern Munich,12.0,14.0,4.05,4.27,2.0,bundesliga,1920,0.25166870496706795,0.23870216747461948,0.5096291275583126
2314,2019-09-15,Hoffenheim,Freiburg,22.0,16.0,1.75,4.4,4.9,bundesliga,1920,0.5698427382053654,0.22664199814986125,0.20351526364477335
2315,2019-09-15,Paderborn,Schalke 04,9.0,18.0,3.2,3.8,2.33,bundesliga,1920,0.310994028802248,0.26188970846505094,0.42711626273270115
2316,2019-09-20,Schalke 04,Mainz,19.0,14.0,1.7,4.22,5.4,bundesliga,1920,0.5821879311225793,0.2345306831536457,0.18328138572377495
2317,2019-09-21,Bayern Munich,FC Koln,24.0,16.0,1.14,10.5,31.0,bundesliga,1920,0.8730988975617606,0.09479359459241972,0.03210750784581958
2318,2019-09-21,Freiburg,Augsburg,17.0,12.0,2.05,3.9,4.2,bundesliga,1920,0.4965893587994543,0.2610277398817645,0.24238290131878124
2319,2019-09-21,Hertha,Paderborn,6.0,17.0,1.8,4.2,4.95,bundesliga,1920,0.5579710144927537,0.23913043478260868,0.20289855072463767
2320,2019-09-21,Leverkusen,Union Berlin,20.0,4.0,1.41,5.7,8.6,bundesliga,1920,0.7085555700099736,0.1752742725814145,0.11617015740861195
2321,2019-09-21,Werder Bremen,RB Leipzig,11.0,14.0,4.55,4.5,1.8,bundesliga,1920,0.22031823745410037,0.22276621787025702,0.5569155446756426
2322,2019-09-22,M'gladbach,Fortuna Dusseldorf,23.0,18.0,1.74,4.34,5.2,bundesliga,1920,0.5761905248215362,0.2310072611035652,0.19280221407489864
2323,2019-09-22,Ein Frankfurt,Dortmund,17.0,15.0,4.5,4.4,1.79,bundesliga,1920,0.2204248411743304,0.2254344966555652,0.5541406621701044
2324,2019-09-23,Wolfsburg,Hoffenheim,12.0,11.0,2.0,3.95,3.92,bundesliga,1920,0.4959005892902895,0.2510889059697668,0.25301050473994363
2325,2019-09-27,Union Berlin,Ein Frankfurt,12.0,14.0,3.19,3.75,2.38,bundesliga,1920,0.3133811100538278,0.2665828642857895,0.4200360256603826
2326,2019-09-28,Augsburg,Leverkusen,8.0,11.0,5.0,4.7,1.68,bundesliga,1920,0.19841190069353706,0.21107649009950752,0.5905116092069556
2327,2019-09-28,Hoffenheim,M'gladbach,17.0,11.0,2.6,3.75,2.89,bundesliga,1920,0.3856555699873672,0.26738786185790797,0.34695656815472486
2328,2019-09-28,Mainz,Wolfsburg,15.0,4.0,3.0,3.72,2.5,bundesliga,1920,0.332618025751073,0.2682403433476395,0.3991416309012876
2329,2019-09-28,Paderborn,Bayern Munich,10.0,18.0,18.5,10.5,1.18,bundesliga,1920,0.05423031470214908,0.09554864971331027,0.8502210355845407
2330,2019-09-28,RB Leipzig,Schalke 04,17.0,13.0,1.62,4.65,6.05,bundesliga,1920,0.6187522681534756,0.21556530632443668,0.1656824255220877
2331,2019-09-28,Dortmund,Werder Bremen,19.0,11.0,1.3,6.75,11.25,bundesliga,1920,0.7644394110985278,0.14722536806342018,0.08833522083805212
2332,2019-09-29,Fortuna Dusseldorf,Freiburg,17.0,9.0,2.52,3.7,3.05,bundesliga,1920,0.3988337162042764,0.2716380986039936,0.32952818519173005
2333,2019-09-29,FC Koln,Hertha,8.0,10.0,2.28,3.8,3.35,bundesliga,1920,0.4384816753926702,0.2630890052356021,0.29842931937172773
2334,2019-10-04,Hertha,Fortuna Dusseldorf,16.0,9.0,1.8,4.25,5.2,bundesliga,1920,0.5650728713883917,0.23932498082331882,0.1956021477882894
2335,2019-10-05,Bayern Munich,Hoffenheim,20.0,8.0,1.13,11.5,30.0,bundesliga,1920,0.8803378455963969,0.08650276221947205,0.03315939218413095
2336,2019-10-05,Freiburg,Dortmund,6.0,8.0,5.75,4.5,1.66,bundesliga,1920,0.17416647237118207,0.22254604802984376,0.6032874795989741
2337,2019-10-05,Leverkusen,RB Leipzig,11.0,11.0,2.5,3.85,3.1,bundesliga,1920,0.40719890822244975,0.2644148754691232,0.3283862163084272
2338,2019-10-05,Paderborn,Mainz,16.0,18.0,2.6,3.9,2.8,bundesliga,1920,0.38532110091743116,0.25688073394495414,0.3577981651376147
2339,2019-10-05,Schalke 04,FC Koln,15.0,9.0,1.7,4.34,5.5,bundesliga,1920,0.5879599980294595,0.23030691167052564,0.18173309030001478
2340,2019-10-06,M'gladbach,Augsburg,13.0,13.0,1.6,4.75,6.5,bundesliga,1920,0.6317135549872123,0.21278772378516622,0.15549872122762148
2341,2019-10-06,Wolfsburg,Union Berlin,13.0,14.0,1.73,4.24,5.85,bundesliga,1920,0.5869421694900816,0.23948347953250965,0.17357435097740873
2342,2019-10-06,Ein Frankfurt,Werder Bremen,24.0,11.0,2.25,3.8,3.4,bundesliga,1920,0.44368131868131866,0.26270604395604397,0.2936126373626374
2343,2019-10-18,Ein Frankfurt,Leverkusen,10.0,19.0,2.96,4.0,2.42,bundesliga,1920,0.33747977910414456,0.24973503653706697,0.4127851843587884
2344,2019-10-19,Augsburg,Bayern Munich,9.0,24.0,21.0,9.0,1.2,bundesliga,1920,0.047999999999999994,0.11199999999999999,0.84
2345,2019-10-19,Fortuna Dusseldorf,Mainz,20.0,7.0,2.65,3.7,2.76,bundesliga,1920,0.373641652336175,0.2676082104569902,0.35875013720683474
2346,2019-10-19,RB Leipzig,Wolfsburg,13.0,14.0,1.58,4.55,6.25,bundesliga,1920,0.6249793962836391,0.21702581233585708,0.15799479138050396
2347,2019-10-19,Union Berlin,Freiburg,18.0,12.0,2.68,3.6,2.8,bundesliga,1920,0.3701527614571093,0.2755581668625147,0.35428907168037604
2348,2019-10-19,Werder Bremen,Hertha,15.0,11.0,2.2,3.8,3.4,bundesliga,1920,0.44923504867872044,0.26008344923504867,0.2906815020862309
2349,2019-10-19,Dortmund,M'gladbach,20.0,13.0,1.57,5.05,6.75,bundesliga,1920,0.6478850485141646,0.20142168834994822,0.15069326313588716
2350,2019-10-20,FC Koln,Paderborn,16.0,9.0,1.75,4.59,4.75,bundesliga,1920,0.5715315551477816,0.21790418769250935,0.210564257159709
2351,2019-10-20,Hoffenheim,Schalke 04,9.0,11.0,2.76,3.65,2.75,bundesliga,1920,0.3623449993682653,0.2739923830839485,0.3636626175477862
2352,2019-10-25,Mainz,FC Koln,18.0,16.0,2.63,3.7,2.83,bundesliga,1920,0.37876787400207634,0.2692322996285028,0.35199982636942073
2353,2019-10-26,Bayern Munich,Union Berlin,21.0,6.0,1.13,12.0,26.0,bundesliga,1920,0.8790218065025075,0.08277455344565278,0.038203640051839745
2354,2019-10-26,Freiburg,RB Leipzig,14.0,25.0,4.25,3.9,1.97,bundesliga,1920,0.2354545593846248,0.2565850967652963,0.5079603438500789
2355,2019-10-26,Hertha,Hoffenheim,13.0,17.0,2.25,3.81,3.6,bundesliga,1920,0.45135495335406484,0.2665482007996446,0.2820968458462905
2356,2019-10-26,Paderborn,Fortuna Dusseldorf,14.0,18.0,2.47,4.0,2.85,bundesliga,1920,0.4025494800402549,0.24857430392485744,0.3488762160348876
2357,2019-10-26,Schalke 04,Dortmund,13.0,8.0,3.2,3.65,2.35,bundesliga,1920,0.30879308793087934,0.27072270722707226,0.42048420484204846
2358,2019-10-26,Leverkusen,Werder Bremen,21.0,10.0,1.7,4.45,5.5,bundesliga,1920,0.5913264073447693,0.22589997583957475,0.18277361681565596
2359,2019-10-27,Wolfsburg,Augsburg,14.0,10.0,1.62,4.34,6.0,bundesliga,1920,0.6085420230516839,0.22715163072436131,0.16430634622395465
2360,2019-10-27,M'gladbach,Ein Frankfurt,12.0,15.0,2.0,4.12,3.84,bundesliga,1920,0.49843734247403976,0.24195987498739793,0.2596027825385624
2361,2019-11-01,Hoffenheim,Paderborn,12.0,9.0,1.5,5.25,7.15,bundesliga,1920,0.6686706746826987,0.19104876419505676,0.14028056112224446
2362,2019-11-02,Dortmund,Wolfsburg,17.0,12.0,1.59,4.5,6.95,bundesliga,1920,0.632067177979204,0.22333040288598538,0.14460241913481067
2363,2019-11-02,Ein Frankfurt,Bayern Munich,17.0,7.0,7.5,5.5,1.5,bundesliga,1920,0.13580246913580246,0.1851851851851852,0.6790123456790124
2364,2019-11-02,Leverkusen,M'gladbach,23.0,11.0,2.1,3.95,3.7,bundesliga,1920,0.4763689700130379,0.2532594524119948,0.27037157757496744
2365,2019-11-02,RB Leipzig,Mainz,19.0,10.0,1.38,5.55,9.5,bundesliga,1920,0.7174055024899992,0.17838190872724302,0.10421258878275776
2366,2019-11-02,Werder Bremen,Freiburg,20.0,13.0,2.1,3.9,3.98,bundesliga,1920,0.4840037418147801,0.2606173994387278,0.255378858746492
2367,2019-11-02,Union Berlin,Hertha,16.0,8.0,2.88,3.45,2.61,bundesliga,1920,0.34034085110725576,0.28411062353301353,0.37554852535973055
2368,2019-11-03,Fortuna Dusseldorf,FC Koln,9.0,8.0,2.85,3.8,2.6,bundesliga,1920,0.35135135135135137,0.26351351351351354,0.38513513513513514
2369,2019-11-03,Augsburg,Schalke 04,12.0,11.0,4.0,4.0,1.99,bundesliga,1920,0.2493734335839599,0.2493734335839599,0.5012531328320802
2370,2019-11-08,FC Koln,Hoffenheim,11.0,15.0,2.67,3.76,2.78,bundesliga,1920,0.3744563776661676,0.26590386392783705,0.3596397584059955
2371,2019-11-09,Hertha,RB Leipzig,7.0,10.0,4.3,4.05,1.91,bundesliga,1920,0.23185517107018147,0.24616721866710628,0.5219776102627122
2372,2019-11-09,Mainz,Union Berlin,18.0,14.0,2.25,3.5,3.55,bundesliga,1920,0.43923994697304464,0.28236853733981443,0.278391515687141
2373,2019-11-09,Paderborn,Augsburg,12.0,13.0,2.65,3.9,2.7,bundesliga,1920,0.3758029978586723,0.25535331905781583,0.3688436830835117
2374,2019-11-09,Schalke 04,Fortuna Dusseldorf,12.0,9.0,1.57,4.5,7.0,bundesliga,1920,0.6356573504187267,0.22177378670164466,0.1425688628796287
2375,2019-11-09,Bayern Munich,Dortmund,17.0,2.0,1.7,4.8,5.75,bundesliga,1920,0.6061271549357636,0.21467003403974963,0.17920281102448665
2376,2019-11-10,M'gladbach,Werder Bremen,17.0,16.0,1.8,4.34,4.67,bundesliga,1920,0.5554983034495612,0.2303910014306936,0.21411069511974523
2377,2019-11-10,Wolfsburg,Leverkusen,9.0,9.0,3.1,3.78,2.45,bundesliga,1920,0.3241058304752572,0.26580107790298874,0.410093091621754
2378,2019-11-10,Freiburg,Ein Frankfurt,13.0,17.0,2.83,3.7,2.6,bundesliga,1920,0.3504681409158804,0.2680607672410652,0.3814710918430544
2379,2019-11-22,Dortmund,Paderborn,18.0,10.0,1.18,9.15,19.0,bundesliga,1920,0.8395833232721777,0.10827413349302399,0.052142543234798396
2380,2019-11-23,Ein Frankfurt,Wolfsburg,17.0,9.0,2.06,3.89,3.74,bundesliga,1920,0.4806848518489151,0.254552903549811,0.264762244601274
2381,2019-11-23,Fortuna Dusseldorf,Bayern Munich,12.0,18.0,16.5,8.35,1.22,bundesliga,1920,0.06060371701211242,0.11975584798800656,0.819640434999881
2382,2019-11-23,Leverkusen,Freiburg,27.0,7.0,1.55,4.84,7.0,bundesliga,1920,0.6486445091131873,0.20772706386889264,0.14362842701792003
2383,2019-11-23,Union Berlin,M'gladbach,11.0,12.0,3.7,3.8,2.16,bundesliga,1920,0.2712491738268341,0.26411103767349636,0.4646397884996695
2384,2019-11-23,Werder Bremen,Schalke 04,16.0,10.0,2.55,3.75,2.84,bundesliga,1920,0.3879145495273999,0.2637818936786319,0.3483035567939682
2385,2019-11-23,RB Leipzig,FC Koln,20.0,6.0,1.38,5.8,9.0,bundesliga,1920,0.7187706543291474,0.17101784534038333,0.11021150033046925
2386,2019-11-24,Augsburg,Hertha,14.0,5.0,2.68,3.7,2.7,bundesliga,1920,0.36806425466067355,0.2665978925650284,0.3653378527742982
2387,2019-11-24,Hoffenheim,Mainz,22.0,11.0,1.72,4.33,5.3,bundesliga,1920,0.5808020732627062,0.23071121616901952,0.18848671056827446
2388,2019-11-29,Schalke 04,Union Berlin,17.0,17.0,1.76,4.03,5.25,bundesliga,1920,0.5643459774928449,0.2464637519571729,0.18919027054998225
2389,2019-11-30,FC Koln,Augsburg,13.0,11.0,2.0,4.0,4.08,bundesliga,1920,0.5024630541871921,0.25123152709359603,0.2463054187192118
2390,2019-11-30,Hertha,Dortmund,13.0,7.0,4.4,4.12,1.9,bundesliga,1920,0.22811516493763842,0.24361813731204104,0.5282666977503205
2391,2019-11-30,Hoffenheim,Fortuna Dusseldorf,12.0,11.0,1.74,4.3,5.1,bundesliga,1920,0.5727942328788591,0.23178185237423604,0.19542391474690493
2392,2019-11-30,Paderborn,RB Leipzig,8.0,18.0,8.5,5.8,1.4,bundesliga,1920,0.11713791113675706,0.17166762839007502,0.7111944604731679
2393,2019-11-30,Bayern Munich,Leverkusen,24.0,11.0,1.32,6.63,11.0,bundesliga,1920,0.7580954994511525,0.1509330406147091,0.09097145993413831
2394,2019-12-01,M'gladbach,Freiburg,22.0,13.0,1.63,4.65,6.0,bundesliga,1920,0.6164451662081994,0.21608723030523977,0.1674676034865608
2395,2019-12-01,Wolfsburg,Werder Bremen,19.0,10.0,2.25,3.8,3.3,bundesliga,1920,0.4397685428721726,0.26038926880589164,0.2998421883219359
2396,2019-12-02,Mainz,Ein Frankfurt,18.0,14.0,3.04,3.95,2.5,bundesliga,1920,0.33493877827900825,0.2577756673337177,0.40728555438727404
2397,2019-12-06,Ein Frankfurt,Hertha,25.0,9.0,1.9,4.09,4.3,bundesliga,1920,0.5245466475781436,0.2436769267477929,0.23177642567406345
2398,2019-12-07,Augsburg,Mainz,18.0,12.0,2.35,3.75,3.13,bundesliga,1920,0.4206160075970687,0.26358603142749637,0.31579796097543494
2399,2019-12-07,Dortmund,Fortuna Dusseldorf,23.0,2.0,1.35,6.1,10.25,bundesliga,1920,0.7390880345163864,0.16356866337657733,0.09734330210703626
2400,2019-12-07,Freiburg,Wolfsburg,10.0,10.0,3.0,3.5,2.6,bundesliga,1920,0.33211678832116787,0.2846715328467153,0.38321167883211676
2401,2019-12-07,M'gladbach,Bayern Munich,7.0,17.0,5.6,4.8,1.65,bundesliga,1920,0.17983651226158037,0.2098092643051771,0.6103542234332425
2402,2019-12-07,RB Leipzig,Hoffenheim,25.0,11.0,1.52,5.25,7.2,bundesliga,1920,0.6663845991114873,0.19293420774275438,0.14068119314575842
2403,2019-12-07,Leverkusen,Schalke 04,19.0,5.0,1.99,3.8,4.05,bundesliga,1920,0.49626751366428584,0.25988746110313915,0.24384502523257506
2404,2019-12-08,Union Berlin,FC Koln,11.0,14.0,2.34,3.6,3.5,bundesliga,1920,0.4313000616142945,0.28034504004929145,0.28835489833641403
2405,2019-12-08,Werder Bremen,Paderborn,12.0,18.0,1.6,4.9,6.0,bundesliga,1920,0.627668659265585,0.20495303159692568,0.16737830913748933
2406,2019-12-13,Hoffenheim,Augsburg,19.0,6.0,1.89,4.2,4.34,bundesliga,1920,0.5303678357570574,0.23866552609067576,0.2309666381522669
2407,2019-12-14,Bayern Munich,Werder Bremen,29.0,11.0,1.18,9.65,20.0,bundesliga,1920,0.8465394956729988,0.10351467408229414,0.04994583024470693
2408,2019-12-14,FC Koln,Leverkusen,13.0,6.0,4.4,4.05,1.9,bundesliga,1920,0.22715867158671588,0.24678966789667903,0.5260516605166052
2409,2019-12-14,Hertha,Freiburg,14.0,15.0,2.12,3.75,3.75,bundesliga,1920,0.46933667083854813,0.2653316645807259,0.2653316645807259
2410,2019-12-14,Mainz,Dortmund,9.0,18.0,5.3,4.54,1.69,bundesliga,1920,0.18855488602070206,0.22011914006822045,0.5913259739110774
2411,2019-12-14,Paderborn,Union Berlin,14.0,15.0,2.95,3.85,2.55,bundesliga,1920,0.342102970642042,0.26213084763481137,0.39576618172314665
2412,2019-12-14,Fortuna Dusseldorf,RB Leipzig,4.0,21.0,7.05,5.25,1.47,bundesliga,1920,0.14008004574042313,0.18810748999428248,0.6718124642652945
2413,2019-12-15,Wolfsburg,M'gladbach,17.0,6.0,2.75,3.66,2.81,bundesliga,1920,0.3662985137353929,0.2752242931071941,0.358477193157413
2414,2019-12-15,Schalke 04,Ein Frankfurt,11.0,17.0,2.01,4.0,3.78,bundesliga,1920,0.4915826229444239,0.24702026802957297,0.26139710902600316
2415,2019-12-17,Werder Bremen,Mainz,15.0,19.0,1.87,4.32,4.32,bundesliga,1920,0.5359801488833748,0.23200992555831268,0.23200992555831268
2416,2019-12-17,Augsburg,Fortuna Dusseldorf,12.0,6.0,1.85,4.32,4.6,bundesliga,1920,0.546324297575191,0.23395832187826465,0.21971738054654424
2417,2019-12-17,Dortmund,RB Leipzig,14.0,12.0,2.3,3.92,3.33,bundesliga,1920,0.4390923218718675,0.25763069905747327,0.3032769790706592
2418,2019-12-17,Union Berlin,Hoffenheim,16.0,7.0,2.52,3.61,3.0,bundesliga,1920,0.3940015716406182,0.2750371081812626,0.3309613201781193
2419,2019-12-18,Leverkusen,Hertha,17.0,10.0,1.6,4.61,6.63,bundesliga,1920,0.6295647839368217,0.2185040464856648,0.15193116957751354
2420,2019-12-18,Ein Frankfurt,FC Koln,17.0,21.0,1.8,4.04,4.9,bundesliga,1920,0.5516049933125279,0.24576460098082925,0.20263040570664287
2421,2019-12-18,Freiburg,Bayern Munich,15.0,22.0,15.0,7.6,1.27,bundesliga,1920,0.06763745427534303,0.1334949755434402,0.7988675701812168
2422,2019-12-18,M'gladbach,Paderborn,17.0,12.0,1.34,6.35,10.0,bundesliga,1920,0.7434813661323748,0.15689213080588696,0.09962650306173823
2423,2019-12-18,Wolfsburg,Schalke 04,29.0,8.0,2.48,3.45,3.2,bundesliga,1920,0.4009879413046637,0.288246404184222,0.3107656545111143
2424,2019-12-20,Hoffenheim,Dortmund,11.0,12.0,4.02,4.13,1.96,bundesliga,1920,0.24848510894322917,0.2418668614895354,0.5096480295672353
2425,2019-12-21,Bayern Munich,Wolfsburg,18.0,10.0,1.2,8.81,20.0,bundesliga,1920,0.8359744178543639,0.11386711707437419,0.050158465071261836
2426,2019-12-21,FC Koln,Werder Bremen,7.0,6.0,2.21,3.9,3.6,bundesliga,1920,0.45859872611464964,0.25987261146496815,0.28152866242038216
2427,2019-12-21,Mainz,Leverkusen,17.0,14.0,4.1,4.23,1.91,bundesliga,1920,0.2429623526086133,0.23549542451425873,0.521542222877128
2428,2019-12-21,RB Leipzig,Augsburg,22.0,6.0,1.3,6.67,12.25,bundesliga,1920,0.7686247395429124,0.1498069207504927,0.0815683397065948
2429,2019-12-21,Schalke 04,Freiburg,19.0,19.0,1.74,4.1,5.67,bundesliga,1920,0.5776111392706997,0.245132532275858,0.17725632845344225
2430,2019-12-21,Hertha,M'gladbach,8.0,11.0,3.24,3.73,2.35,bundesliga,1920,0.3079428204056252,0.26748920592874686,0.424567973665628
2431,2019-12-22,Fortuna Dusseldorf,Union Berlin,22.0,17.0,2.87,3.41,2.7,bundesliga,1920,0.344280869171774,0.28976131804193295,0.36595781278629314
2432,2019-12-22,Paderborn,Ein Frankfurt,19.0,20.0,3.75,4.05,2.2,bundesliga,1920,0.2754463250637607,0.2550428935775563,0.46951078135868307
2433,2020-01-17,Schalke 04,M'gladbach,13.0,14.0,2.8,3.64,2.67,bundesliga,1920,0.3548716900112463,0.272978223085574,0.37215008690317963
2434,2020-01-18,Augsburg,Dortmund,13.0,17.0,5.0,4.5,1.7,bundesliga,1920,0.19793014230271672,0.21992238033635186,0.5821474773609315
2435,2020-01-18,FC Koln,Wolfsburg,12.0,17.0,2.9,3.46,2.7,bundesliga,1920,0.3433801367345439,0.287804160846872,0.3688157024185841
2436,2020-01-18,Fortuna Dusseldorf,Werder Bremen,17.0,13.0,2.81,3.65,2.62,bundesliga,1920,0.35181758315337164,0.27085134483862305,0.37733107200800536
2437,2020-01-18,Hoffenheim,Ein Frankfurt,12.0,13.0,2.43,3.8,2.95,bundesliga,1920,0.40597555454956996,0.259610683567225,0.3344137618832051
2438,2020-01-18,Mainz,Freiburg,24.0,13.0,2.3,3.68,3.4,bundesliga,1920,0.43450479233226835,0.2715654952076677,0.2939297124600639
2439,2020-01-18,RB Leipzig,Union Berlin,19.0,15.0,1.33,6.35,12.0,bundesliga,1920,0.7574138590832509,0.15863943820168877,0.08394670271506031
2440,2020-01-19,Hertha,Bayern Munich,6.0,20.0,10.0,5.76,1.42,bundesliga,1920,0.10226658931322144,0.17754616200212053,0.720187248684658
2441,2020-01-19,Paderborn,Leverkusen,13.0,12.0,5.05,4.65,1.7,bundesliga,1920,0.19776096066045404,0.21477265620113822,0.5874663831384076
2442,2020-01-24,Dortmund,FC Koln,14.0,11.0,1.31,6.6,10.5,bundesliga,1920,0.7557169496515851,0.14999836424902674,0.09428468609938823
2443,2020-01-25,Ein Frankfurt,RB Leipzig,7.0,22.0,4.2,4.4,1.82,bundesliga,1920,0.23461853978671043,0.22395406070549634,0.5414273995077933
2444,2020-01-25,Freiburg,Paderborn,19.0,15.0,1.85,4.24,4.55,bundesliga,1920,0.5426188701534307,0.2367558749490205,0.22062525489754878
2445,2020-01-25,M'gladbach,Mainz,15.0,12.0,1.57,4.75,6.53,bundesliga,1920,0.6365554280882713,0.21039832044180753,0.15304625146992126
2446,2020-01-25,Union Berlin,Augsburg,12.0,25.0,2.3,3.67,3.55,bundesliga,1920,0.43963960923923134,0.2755234608311259,0.2848369299296428
2447,2020-01-25,Wolfsburg,Hertha,20.0,9.0,1.85,4.0,4.8,bundesliga,1920,0.5411499436302142,0.2502818489289741,0.20856820744081175
2448,2020-01-25,Bayern Munich,Schalke 04,24.0,7.0,1.25,8.64,17.75,bundesliga,1920,0.8229785749741746,0.11906518735158773,0.057956237674237646
2449,2020-01-26,Werder Bremen,Hoffenheim,16.0,9.0,2.5,3.75,2.89,bundesliga,1920,0.3949886104783599,0.2633257403189066,0.3416856492027334
2450,2020-01-26,Leverkusen,Fortuna Dusseldorf,25.0,12.0,1.41,5.5,8.5,bundesliga,1920,0.7031132501127989,0.18025266957437208,0.116634080312829
2451,2020-01-31,Hertha,Schalke 04,9.0,13.0,2.79,3.45,2.78,bundesliga,1920,0.3555817548854953,0.28755741916827016,0.3568608259462346
2452,2020-02-01,Augsburg,Werder Bremen,14.0,7.0,2.2,3.85,3.55,bundesliga,1920,0.4563820018365473,0.26078971533516987,0.2828282828282829
2453,2020-02-01,Dortmund,Union Berlin,13.0,5.0,1.27,6.9,13.0,bundesliga,1920,0.7801831734407209,0.1435989319231472,0.07621789463613197
2454,2020-02-01,Fortuna Dusseldorf,Ein Frankfurt,8.0,6.0,3.54,3.9,2.2,bundesliga,1920,0.2843507655597534,0.25810300258500696,0.45754623185523957
2455,2020-02-01,Hoffenheim,Leverkusen,14.0,22.0,3.45,3.9,2.25,bundesliga,1920,0.29257314328582146,0.258814703675919,0.4486121530382595
2456,2020-02-01,Mainz,Bayern Munich,8.0,13.0,17.0,8.05,1.22,bundesliga,1920,0.058664006546762154,0.1238867218999946,0.8174492715532432
2457,2020-02-01,RB Leipzig,M'gladbach,18.0,7.0,1.6,4.9,6.1,bundesliga,1920,0.6293956622446831,0.20551695093703937,0.16508738681827756
2458,2020-02-02,FC Koln,Freiburg,24.0,9.0,2.15,3.7,3.7,bundesliga,1920,0.4625,0.26875,0.26875
2459,2020-02-02,Paderborn,Wolfsburg,10.0,9.0,3.95,4.15,2.0,bundesliga,1920,0.25465981437447266,0.24238705223594384,0.5029531333895836
2460,2020-02-07,Ein Frankfurt,Augsburg,13.0,8.0,1.99,3.8,4.1,bundesliga,1920,0.4977476757931057,0.26066259863902114,0.24158972556787328
2461,2020-02-08,Freiburg,Hoffenheim,12.0,21.0,2.65,3.66,2.77,bundesliga,1920,0.37303377401325355,0.2700927598729841,0.3568734661137624
2462,2020-02-08,Hertha,Mainz,13.0,10.0,2.1,3.76,3.8,bundesliga,1920,0.47367723113645405,0.2645537727091898,0.26176899615435617
2463,2020-02-08,Schalke 04,Paderborn,15.0,15.0,1.55,4.7,6.8,bundesliga,1920,0.641960429848348,0.2117103545244552,0.14632921562719697
2464,2020-02-08,Werder Bremen,Union Berlin,14.0,11.0,2.16,3.75,3.65,bundesliga,1920,0.46130124867296896,0.26570951923563013,0.2729892320914008
2465,2020-02-08,Wolfsburg,Fortuna Dusseldorf,9.0,10.0,1.6,4.4,6.6,bundesliga,1920,0.6226415094339622,0.22641509433962262,0.1509433962264151
2466,2020-02-08,Leverkusen,Dortmund,9.0,12.0,3.22,4.0,2.25,bundesliga,1920,0.3090128755364807,0.24875536480686697,0.4422317596566524
2467,2020-02-09,Bayern Munich,RB Leipzig,10.0,8.0,1.47,5.65,7.1,bundesliga,1920,0.6815613982924861,0.17732659389202737,0.14111200781548658
2468,2020-02-14,Dortmund,Ein Frankfurt,17.0,1.0,1.47,5.5,7.0,bundesliga,1920,0.676923076923077,0.18092307692307696,0.14215384615384616
2469,2020-02-15,Augsburg,Freiburg,10.0,20.0,2.11,3.7,3.75,bundesliga,1920,0.4688371150044773,0.267363868286337,0.2637990167091859
2470,2020-02-15,Hoffenheim,Wolfsburg,14.0,15.0,2.6,3.6,2.9,bundesliga,1920,0.381858083394294,0.2757863935625457,0.3423555230431602
2471,2020-02-15,Paderborn,Hertha,20.0,17.0,2.85,3.6,2.62,bundesliga,1920,0.34728819175963765,0.27493648514304647,0.37777532309731576
2472,2020-02-15,RB Leipzig,Werder Bremen,10.0,8.0,1.3,7.0,13.0,bundesliga,1920,0.7777777777777779,0.14444444444444446,0.07777777777777779
2473,2020-02-15,Union Berlin,Leverkusen,20.0,12.0,4.0,3.81,1.99,bundesliga,1920,0.2463103317209139,0.25859352411644504,0.49509614416264097
2474,2020-02-15,Fortuna Dusseldorf,M'gladbach,9.0,17.0,4.3,4.1,1.93,bundesliga,1920,0.23382187813958985,0.24522782341469182,0.5209502984457184
2475,2020-02-16,FC Koln,Bayern Munich,13.0,26.0,13.5,7.5,1.25,bundesliga,1920,0.07352941176470587,0.13235294117647056,0.7941176470588235
2476,2020-02-16,Mainz,Schalke 04,15.0,8.0,3.05,3.55,2.59,bundesliga,1920,0.3292982110559963,0.2829181813297996,0.3877836076142041
